case_id,learner_group,trace,risk_1,risk_2,risk_4,repair_profile
case_093b916e192a89f82e35,learner_89dd91b6a6048af59d,"[{""program"":""let v18 v5 v11 = let v1 ( v5 , v11 ) = let v10 v6 v2 = let v17 = match v6 with | ( v9 , v4 ) -> v9 in match v2 with | ( v14 , v19 ) -> let v8 = ( v17 + v14 + v19 ) / 148 in let v15 = ( v17 + v14 + v19 ) mod 148 in match v6 with | ( v2 , v20 ) -> ( v8 , v15 :: v20 ) in let v0 = ( 147 , [ ] ) in let v7 = List . rev ( List . combine v5 v11 ) in let ( v12 , v13 ) = List . fold_left v10 v0 v7 in v13 in v16 ( v1 ( v3 v5 v11 ) )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let v18 v5 v11 = let v1 ( v5 , v11 ) = let v10 v6 v2 = let v17 = match v6 with | ( v9 , v12 ) -> v9 in match v2 with | ( v14 , v19 ) -> let v8 = ( v17 + v14 + v19 ) / 148 in let v15 = ( v17 + v14 + v19 ) mod 148 in match v6 with | ( v2 , v20 ) -> ( v8 , v15 :: v20 ) in let v0 = ( 147 , [ ] ) in let v7 = List . rev ( List . combine v5 v11 ) in let ( v12 , v13 ) = List . fold_left v10 v0 v7 in v13 in v16 ( v1 ( v3 v5 v11 ) )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let v18 v5 v11 = let v1 ( v5 , v11 ) = let v10 v6 v2 = let v17 = match v6 with | ( v9 , v12 ) -> v9 in match v2 with | ( v14 , v19 ) -> let v8 = ( v17 + v14 + v19 ) / 148 in let v15 = ( v17 + v14 + v19 ) mod 148 in match v6 with | ( v2 , v20 ) -> ( v8 , v15 :: v20 ) in let v0 = ( v17 , [ ] ) in let v7 = List . rev ( List . combine v5 v11 ) in let ( v12 , v13 ) = List . fold_left v10 v0 v7 in v13 in v16 ( v1 ( v3 v5 v11 ) )"",""diagnostic"":""let v0 = (v1N, []) in ^^^^^ Error: Unbound value v1N"",""error_family"":""name"",""repeat_count"":1}]",1,0,0,"[0.0,0.0,0.1111111111,0.8888888889]"
case_a596fb040e1c27c78881,learner_a5f183b862bff5ddc0,"[{""program"":""let rec v0 v3 = match v3 with | v3 <= 291 -> [ ] | v3 < 292 -> [ v3 ] | v3 > 291 -> ( v3 % 292 ) :: v0 ( v3 / 292 )"",""diagnostic"":""| v3 <= N -> [] ^^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let rec v0 v3 = if v3 < 291 then [ ] else match v3 with | v4 -> [ v4 ] | v4 ^ v2 -> v4 :: v0 v2"",""diagnostic"":""| v4^v2 -> v4::v0 v2;; ^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let rec v0 v3 = if v3 < 291 then [ ] else match v3 with | v4 -> [ v4 ] | v1 -> v4 :: v0 v2"",""diagnostic"":""| v1 -> v4::v0 v2;; ^ Error: Unbound value v4"",""error_family"":""name"",""repeat_count"":1}]",1,1,1,"[0.0,0.125,0.4375,0.4375]"
case_736aa93bdad540e80e68,learner_89dd91b6a6048af59d,"[{""program"":""let rec v0 v1 = if ( v1 < 689 ) then [ ]"",""diagnostic"":""if( v1 < N ) then [];; ^^ Error: This variant expression is expected to have type unit The constructor [] does not belong to type unit"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v0 v1 = if ( v1 < 689 ) then -> [ ]"",""diagnostic"":""if( v1 < N ) then -> [];; ^^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let rec v0 v1 = if ( v1 < 689 ) [ ]"",""diagnostic"":""if( v1 < N ) [];; ^^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1}]",1,1,0,"[0.0,0.0,0.0,1.0]"
case_0dafbd1fe53b571f4ec8,learner_fd008eb1947e9ffb6e,"[{""program"":""let rec v10 ( v0 , v9 ) = if ( v9 > 524 ) then let v5 = v0 ( 524 , 522 ) in if v5 mod 523 = 524 then v3 ( v10 ( v0 , v9 - 526 ) ) else if v5 mod 523 = 526 then v7 ( v10 ( v0 , v9 - 526 ) ) else if v5 mod 523 = 525 then v11 ( v2 ( ) , v8 ( ) ) else if v5 mod 523 = 527 then v4 ( v2 ( ) , v8 ( ) ) else v1 ( v10 ( v0 , v9 - 526 ) , v10 ( v0 , v9 - 526 ) , v10 ( v0 , v9 - 526 ) , v10 ( v0 , v9 - 526 ) ) else let v5 = v0 ( 524 , 522 ) in if v5 mod 525 = 524 then v11 ( v2 ( ) , v8 ( ) ) else v4 ( v2 ( ) , v8 ( ) )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":2},{""program"":""let rec v10 ( v0 , v9 ) = if ( v9 > 524 ) then let v5 = v0 ( 524 , 521 ) in if v5 mod 523 = 524 then v3 ( v10 ( v0 , v9 - 526 ) ) else if v5 mod 523 = 526 then v7 ( v10 ( v0 , v9 - 526 ) ) else if v5 mod 523 = 525 then v11 ( v2 ( ) , v8 ( ) ) else if v5 mod 523 = 527 then v4 ( v2 ( ) , v8 ( ) ) else v1 ( v10 ( v0 , v9 - 526 ) , v10 ( v0 , v9 - 526 ) , v10 ( v0 , v9 - 526 ) , v10 ( v0 , v9 - 526 ) ) else let v5 = v0 ( 524 , 521 ) in if v5 mod 525 = 524 then v11 ( v2 ( ) , v8 ( ) ) else v4 ( v2 ( ) , v8 ( ) )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let rec v10 ( v0 , v9 ) = Format . v6 \""s95\"" v9 if ( v9 > 524 ) then let v5 = v0 ( 524 , 521 ) in if v5 mod 523 = 524 then v3 ( v10 ( v0 , v9 - 526 ) ) else if v5 mod 523 = 526 then v7 ( v10 ( v0 , v9 - 526 ) ) else if v5 mod 523 = 525 then v11 ( v2 ( ) , v8 ( ) ) else if v5 mod 523 = 527 then v4 ( v2 ( ) , v8 ( ) ) else v1 ( v10 ( v0 , v9 - 526 ) , v10 ( v0 , v9 - 526 ) , v10 ( v0 , v9 - 526 ) , v10 ( v0 , v9 - 526 ) ) else let v5 = v0 ( 524 , 521 ) in if v5 mod 525 = 524 then v11 ( v2 ( ) , v8 ( ) ) else v4 ( v2 ( ) , v8 ( ) )"",""diagnostic"":""if(v9 > N) then ^^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":1}]",1,0,0,"[1.0,0.0,0.0,0.0]"
case_1553003623aa96052887,learner_a5f183b862bff5ddc0,"[{""program"":""let rec v0 v2 = | [ ] -> 271 | [ v1 ] -> v1 | [ v1 :: v3 ] -> v1 + v0 v3"",""diagnostic"":""| [] -> N ^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":2},{""program"":""let rec v0 v2 = match v2 with | [ ] -> 271 | [ v1 ] -> v1 | [ v1 :: v3 ] -> v1 + v0 v3"",""diagnostic"":""| [v1] -> v1 ^ Error: This expression has type 'a list but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v0 v2 = match v2 with | [ ] -> 271 | [ v1 :: v3 ] -> v1 + v0 v3"",""diagnostic"":""| [v1::v3] -> v1 + v0 v3;; ^ Error: This expression has type int list but an expression was expected of type int list list Type int is not compatible with type int list"",""error_family"":""typing"",""repeat_count"":1}]",0,0,0,"[0.0,0.0,0.5,0.5]"
case_aafec09676744dc49fa5,learner_930022df7453752e6e,"[{""program"":""let v0 v3 = match ( v4 v3 ) with | [ ] -> true | v5 :: [ ] -> true | v5 :: v2 -> if v5 = hd ( v1 v3 ) then v0 ( tl ( v1 v2 ) ) else false"",""diagnostic"":""if v5 = hd (v1 v3) ^^ Error: Unbound value hd"",""error_family"":""name"",""repeat_count"":1},{""program"":""let v0 v3 = match ( v4 v3 ) with | [ ] -> true | v5 :: [ ] -> true | v5 :: v2 -> if v5 = List . hd ( v1 v3 ) then v0 ( List . tl ( v1 v2 ) ) else false"",""diagnostic"":""if v5 = List.hd (v1 v3) ^ Error: This expression has type string but an expression was expected of type 'a list"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v0 v3 = match ( v4 v3 ) with | [ ] -> true | v5 :: [ ] -> true | v5 :: v2 -> if v5 = List . hd ( v1 [ v3 ] ) then v0 ( List . tl ( v1 [ v2 ] ) ) else false"",""diagnostic"":""if v5 = List.hd (v1 [v3]) ^^^^^^^^^^^^^^^^^^^^^^^^^ Error: This expression has type string but an expression was expected of type char"",""error_family"":""typing"",""repeat_count"":1}]",0,0,0,"[0.0,0.0,0.6,0.4]"
case_bf857eebe3e74797de11,learner_cdf6d792248a5855c2,"[{""program"":""let rec v5 ( v3 , v7 , v0 ) = match v3 with C2 -> v7 | C0 -> v0 | C8 v4 -> sin ( v6 +! v5 ( v4 , v7 , v0 ) ) | C3 v4 -> cos ( v6 +! v5 ( v4 , v7 , v0 ) ) | C5 ( v8 , v2 ) -> ( ( v5 ( v8 , v7 , v0 ) +!! v5 ( v2 , v7 , v0 ) ) +!!! 464 . ) | C1 ( v8 , v2 ) -> v5 ( v8 , v7 , v0 ) +! v5 ( v2 , v7 , v0 ) | C6 ( v8 , v2 , v1 , v9 ) -> if ( v5 ( v8 , v7 , v0 ) < v5 ( v2 , v7 , v0 ) ) then v5 ( v1 , v7 , v0 ) else v5 ( v9 , v7 , v0 ) | C4 ( v8 , v2 , v1 , v9 , v10 ) -> ( ( v5 ( v8 , v7 , v0 ) ) +! ( v5 ( v8 , v7 , v0 ) +!! v5 ( v2 , v7 , v0 ) ) +! ( v5 ( v8 , v7 , v0 ) +!! v5 ( v2 , v7 , v0 ) +!! v5 ( v1 , v7 , v0 ) ) ) | C7 ( v8 , v2 , v1 ) -> ( ( v5 ( v8 , v7 , v0 ) +! sin ( v6 +! v5 ( v2 , v7 , v0 ) ) +! cos ( v6 +! v5 ( v1 , v7 , v0 ) ) ) +!!! 464 . )"",""diagnostic"":""| C4 (v8,v2,v1,v9,v1N) -> ((v5 (v8,v7,v0))+!(v5 (v8,v7,v0)+!!v5 (v2,v7,v0))+!(v5 (v8,v7,v0)+!!v5 (v2,v7,v0)+!!v5 (v1,v7,v0))) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ Error: The constructor C4 expects N argument(s), but is applied here to N argument(s)"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v5 ( v3 , v7 , v0 ) = match v3 with C2 -> v7 | C0 -> v0 | C8 v4 -> sin ( v6 +! v5 ( v4 , v7 , v0 ) ) | C3 v4 -> cos ( v6 +! v5 ( v4 , v7 , v0 ) ) | C5 ( v8 , v2 ) -> ( ( v5 ( v8 , v7 , v0 ) +!! v5 ( v2 , v7 , v0 ) ) +!!! 464 . ) | C1 ( v8 , v2 ) -> v5 ( v8 , v7 , v0 ) +! v5 ( v2 , v7 , v0 ) | C6 ( v8 , v2 , v1 , v9 ) -> if ( v5 ( v8 , v7 , v0 ) < v5 ( v2 , v7 , v0 ) ) then v5 ( v1 , v7 , v0 ) else v5 ( v9 , v7 , v0 ) | C4 ( v8 , v2 , v1 ) -> ( ( v5 ( v8 , v7 , v0 ) ) +! ( v5 ( v8 , v7 , v0 ) +!! v5 ( v2 , v7 , v0 ) ) +! ( v5 ( v8 , v7 , v0 ) +!! v5 ( v2 , v7 , v0 ) +!! v5 ( v1 , v7 , v0 ) ) ) | C7 ( v8 , v2 , v1 ) -> ( ( v5 ( v8 , v7 , v0 ) +! sin ( v6 +! v5 ( v2 , v7 , v0 ) ) +! cos ( v6 +! v5 ( v1 , v7 , v0 ) ) ) +!!! 464 . )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":3},{""program"":""let rec v5 ( v3 , v7 , v0 ) = match v3 with C2 -> v7 | C0 -> v0 | C8 v4 -> sin ( v6 +! v5 ( v4 , v7 , v0 ) ) | C3 v4 -> cos ( v6 +! v5 ( v4 , v7 , v0 ) ) | C5 ( v8 , v2 ) -> ( ( v5 ( v8 , v7 , v0 ) +!! v5 ( v2 , v7 , v0 ) ) +!!! 464 . ) | C1 ( v8 , v2 ) -> v5 ( v8 , v7 , v0 ) +! v5 ( v2 , v7 , v0 ) | C6 ( v8 , v2 , v1 , v9 ) -> if ( v5 ( v8 , v7 , v0 ) < v5 ( v2 , v7 , v0 ) ) then v5 ( v1 , v7 , v0 ) else v5 ( v9 , v7 , v0 ) | C4 ( v8 , v2 , v1 , v9 , v10 ) -> ( ( v5 ( v8 , v7 , v0 ) ) +! ( v5 ( v8 , v7 , v0 ) +!! v5 ( v2 , v7 , v0 ) ) ) | C7 ( v8 , v2 , v1 ) -> ( ( v5 ( v8 , v7 , v0 ) +! sin ( v6 +! v5 ( v2 , v7 , v0 ) ) +! cos ( v6 +! v5 ( v1 , v7 , v0 ) ) ) +!!! 464 . )"",""diagnostic"":""| C4 (v8,v2,v1,v9,v1N) -> ((v5 (v8,v7,v0))+!(v5 (v8,v7,v0)+!!v5 (v2,v7,v0))) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ Error: The constructor C4 expects N argument(s), but is applied here to N argument(s)"",""error_family"":""typing"",""repeat_count"":1}]",0,0,0,"[0.0,0.0,1.0,0.0]"
case_e9a981bcac02faf15da6,learner_834528335acafb500c,"[{""program"":""let v2 ( v1 , v0 ) = v3 ( v1 , v1 v0 )"",""diagnostic"":""let v2 (v1,v0) = v3(v1, v1 v0);; ^^^ Error: This expression has type 'a * bool but an expression was expected of type 'a The type variable 'a occurs inside 'a * bool"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v2 ( v1 , v0 ) = v3 ( v1 , v1 ( v0 ) )"",""diagnostic"":""let v2 (v1,v0) = v3(v1, v1 (v0));; ^^^^^ Error: This expression has type 'a * bool but an expression was expected of type 'a The type variable 'a occurs inside 'a * bool"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v2 ( v1 , v0 ) = v3 ( v1 ( v1 v0 ) , v0 )"",""diagnostic"":""let v2 (v1,v0) = v3(v1 (v1 v0), v0);; ^ Error: This expression has type 'a -> 'a * bool but an expression was expected of type 'a The type variable 'a occurs inside 'a -> 'a * bool"",""error_family"":""typing"",""repeat_count"":1}]",1,0,0,"[0.0,0.0,0.75,0.25]"
case_a038ec67f606760891e2,learner_50f120f99329ecab16,"[{""program"":""let rec v6 ( v3 , v4 , v5 ) = match v3 with | C3 ( v7 ) -> sin ( v6 ( v7 , v4 , v5 ) ) | C0 ( v7 ) -> cos ( v6 ( v7 , v4 , v5 ) ) | C1 ( v7 , v1 ) -> ( ( v6 ( v7 , v4 , v5 ) + v6 ( v1 , v4 , v5 ) ) / 232.0 ) | C2 ( v7 , v1 ) -> v6 ( v7 , v4 , v5 ) * v6 ( v7 , v4 , v5 ) | C4 ( v0 , v9 , v8 , v2 ) -> ( v6 ( v0 , v4 , v5 ) < v6 ( v9 , v4 , v5 ) ? v6 ( v8 , v4 , v5 ) : v6 ( v2 , v4 , v5 ) )"",""diagnostic"":""| C4(v0,v9,v8,v2) -> (v6(v0,v4,v5) < v6(v9,v4,v5) ? v6(v8,v4,v5) : v6(v2,v4,v5));; ^ Error: Syntax error"",""error_family"":""syntax"",""repeat_count"":2}]",1,1,1,"[0.0,0.25,0.125,0.625]"
case_35230c18e3f1a726f2a1,learner_cdf6d792248a5855c2,"[{""program"":""let rec v8 ( v9 , v6 , v10 ) = match v9 with C0 -> v6 | C6 -> v10 | C5 v7 -> sin ( v2 +!!! v8 ( v7 , v6 , v10 ) ) | C4 v7 -> cos ( v2 +!!! v8 ( v7 , v6 , v10 ) ) | C3 ( v1 , v3 ) -> ( ( v8 ( v1 , v6 , v10 ) +!! v8 ( v3 , v6 , v10 ) ) +! 275 . ) | C2 ( v1 , v3 ) -> v8 ( v1 , v6 , v10 ) +!!! v8 ( v3 , v6 , v10 ) | C7 ( v1 , v3 , v4 , v5 ) -> if ( v8 ( v1 , v6 , v10 ) < v8 ( v3 , v6 , v10 ) ) then v8 ( v4 , v6 , v10 ) else v8 ( v5 , v6 , v10 )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":9},{""program"":""let rec v8 ( v9 , v6 , v10 ) = match v9 with C0 -> v6 | C6 -> v10 | C5 v7 -> sin ( v2 +!!! v8 ( v7 , v6 , v10 ) ) | C4 v7 -> cos ( v2 +!!! v8 ( v7 , v6 , v10 ) ) | C3 ( v1 , v3 ) -> ( ( v8 ( v1 , v6 , v10 ) +!! v8 ( v3 , v6 , v10 ) ) +! 275 . ) | C2 ( v1 , v3 ) -> v8 ( v1 , v6 , v10 ) +!!! v8 ( v3 , v6 , v10 ) | C7 ( v1 , v3 , v4 , v5 ) -> if ( v8 ( v1 , v6 , v10 ) < v8 ( v3 , v6 , v10 ) ) then v8 ( v4 , v6 , v10 ) else v8 ( v5 , v6 , v10 ) | C1 ( v1 , v3 , v4 , v5 , v0 ) -> ( ( v11 v1 ) * ( v11 v1 + v11 v3 ) * ( v11 v1 + v11 v3 + v11 v4 ) * ( v11 v1 + v11 v3 + v11 v4 + v11 v5 ) * ( v11 v1 + v11 v3 + v11 v4 + v11 v5 + v11 v0 ) )"",""diagnostic"":""| C1 (v1,v3,v4,v5,v0) -> ((v1N v1)*(v1N v1+v1N v3)*(v1N v1+v1N v3+v1N v4)*(v1N v1+v1N v3+v1N v4+v1N v5)*(v1N v1+v1N v3+v1N v4+v1N v5+v1N v0));; ^^^^^^^^^^^^^^^^^^ Error: This expression has type string but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":2},{""program"":""let rec v8 ( v9 , v6 , v10 ) = match v9 with C0 -> v6 | C6 -> v10 | C5 v7 -> sin ( v2 +!!! v8 ( v7 , v6 , v10 ) ) | C4 v7 -> cos ( v2 +!!! v8 ( v7 , v6 , v10 ) ) | C3 ( v1 , v3 ) -> ( ( v8 ( v1 , v6 , v10 ) +!! v8 ( v3 , v6 , v10 ) ) +! 275 . ) | C2 ( v1 , v3 ) -> v8 ( v1 , v6 , v10 ) +!!! v8 ( v3 , v6 , v10 ) | C7 ( v1 , v3 , v4 , v5 ) -> if ( v8 ( v1 , v6 , v10 ) < v8 ( v3 , v6 , v10 ) ) then v8 ( v4 , v6 , v10 ) else v8 ( v5 , v6 , v10 ) | C1 ( v1 , v3 , v4 , v5 , v0 ) -> ( ( v8 v1 ) * ( v8 v1 + v8 v3 ) * ( v8 v1 + v8 v3 + v8 v4 ) * ( v8 v1 + v8 v3 + v8 v4 + v8 v5 ) * ( v8 v1 + v8 v3 + v8 v4 + v8 v5 + v8 v0 ) )"",""diagnostic"":""| C1 (v1,v3,v4,v5,v0) -> ((v8 v1)*(v8 v1+v8 v3)*(v8 v1+v8 v3+v8 v4)*(v8 v1+v8 v3+v8 v4+v8 v5)*(v8 v1+v8 v3+v8 v4+v8 v5+v8 v0));; ^^^ Error: This expression has type expr but an expression was expected of type expr * float * float"",""error_family"":""typing"",""repeat_count"":1}]",1,1,0,"[0.0,0.0,0.0,1.0]"
case_903c1901469885e50f88,learner_cdf6d792248a5855c2,"[{""program"":""let rec v6 ( v7 , v3 , v8 ) = match v7 with C2 -> v3 | C6 -> v8 | C4 v4 -> sin ( v0 +! v6 ( v4 , v3 , v8 ) ) | C0 v4 -> cos ( v0 +! v6 ( v4 , v3 , v8 ) ) | C5 ( v1 , v9 ) -> ( ( v6 ( v1 , v3 , v8 ) +!!! v6 ( v9 , v3 , v8 ) ) +!! 474 ) | C1 ( v1 , v9 ) -> v5 v1 ^ \""s603\"" ^ v5 v9 | C3 ( v1 , v9 , v2 , v10 ) -> \""s599\"" ^ v5 v1 ^ \""s601\"" ^ v5 v9 ^ \""s600\"" ^ v5 v2 ^ \""s602\"" ^ v5 v10 ^ \""s598\"""",""diagnostic"":""| C5 (v1,v9) -> ((v6 (v1,v3,v8)+!!!v6 (v9,v3,v8))+!!N) ^ Error: This expression has type int but an expression was expected of type float"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v6 ( v7 , v3 , v8 ) = match v7 with C2 -> v3 | C6 -> v8 | C4 v4 -> sin ( v0 +! v6 ( v4 , v3 , v8 ) ) | C0 v4 -> cos ( v0 +! v6 ( v4 , v3 , v8 ) ) | C5 ( v1 , v9 ) -> ( ( v6 ( v1 , v3 , v8 ) +!!! v6 ( v9 , v3 , v8 ) ) / 474 ) | C1 ( v1 , v9 ) -> v5 v1 ^ \""s603\"" ^ v5 v9 | C3 ( v1 , v9 , v2 , v10 ) -> \""s599\"" ^ v5 v1 ^ \""s601\"" ^ v5 v9 ^ \""s600\"" ^ v5 v2 ^ \""s602\"" ^ v5 v10 ^ \""s598\"""",""diagnostic"":""| C5 (v1,v9) -> ((v6 (v1,v3,v8)+!!!v6 (v9,v3,v8))/N) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ Error: This expression has type float but an expression was expected of type int"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let rec v6 ( v7 , v3 , v8 ) = match v7 with C2 -> v3 | C6 -> v8 | C4 v4 -> sin ( v0 +! v6 ( v4 , v3 , v8 ) ) | C0 v4 -> cos ( v0 +! v6 ( v4 , v3 , v8 ) ) | C5 ( v1 , v9 ) -> ( ( v6 ( v1 , v3 , v8 ) +!!! v6 ( v9 , v3 , v8 ) ) +!! 474 . ) | C1 ( v1 , v9 ) -> v5 v1 ^ \""s603\"" ^ v5 v9 | C3 ( v1 , v9 , v2 , v10 ) -> \""s599\"" ^ v5 v1 ^ \""s601\"" ^ v5 v9 ^ \""s600\"" ^ v5 v2 ^ \""s602\"" ^ v5 v10 ^ \""s598\"""",""diagnostic"":""| C1 (v1,v9) -> v5 v1^\""s\""^v5 v9 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ Error: This expression has type string but an expression was expected of type float"",""error_family"":""typing"",""repeat_count"":1}]",1,1,1,"[0.0,0.0,0.2040816327,0.7959183673]"
case_759fb24576658eefe925,learner_e72f1b4048f5895191,"[{""program"":""let rec v5 ( v0 , v7 , v2 ) = let rec v8 v0 v7 v2 = match v0 with | C1 -> v7 | C0 -> v2 | C2 ( v4 ) -> sin ( v1 +!! v8 v4 v7 v2 ) | C4 ( v4 ) -> cos ( v1 +!! v8 v4 v7 v2 ) | C5 ( v4 , v6 ) -> ( ( v8 v4 v7 v2 ) +! ( v8 v6 v7 v2 ) ) +!!! 314.0 in v8 v0 v7 v2"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":1},{""program"":""let rec v5 ( v0 , v7 , v2 ) = let rec v8 v0 v7 v2 = match v0 with | C1 -> v7 | C0 -> v2 | C2 ( v4 ) -> sin ( v1 +!! v8 v4 v7 v2 ) | C4 ( v4 ) -> cos ( v1 +!! v8 v4 v7 v2 ) | C5 ( v4 , v6 ) -> ( ( v8 v4 v7 v2 ) +! ( v8 v6 v7 v2 ) ) +!!! 314.0 | C6 ( v4 , v6 ) -> v4 +!! v6 | C3 ( v4 , v6 , v9 , v3 ) -> ( ( ( v8 v4 v7 v2 ) < ( v8 v6 v7 v2 ) ) ? ( v8 v9 v7 v2 ) : ( v8 v3 v7 v2 ) ) in v8 v0 v7 v2"",""diagnostic"":""(((v8 v4 v7 v2)<(v8 v6 v7 v2)) ? (v8 v9 v7 v2) : (v8 v3 v7 v2)) ^ Error: Syntax error: operator expected."",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let rec v5 ( v0 , v7 , v2 ) = let rec v8 v0 v7 v2 = match v0 with | C1 -> v7 | C0 -> v2 | C2 ( v4 ) -> sin ( v1 +!! v8 v4 v7 v2 ) | C4 ( v4 ) -> cos ( v1 +!! v8 v4 v7 v2 ) | C5 ( v4 , v6 ) -> ( ( v8 v4 v7 v2 ) +! ( v8 v6 v7 v2 ) ) +!!! 314.0 | C6 ( v4 , v6 ) -> v4 +!! v6 | C3 ( v4 , v6 , v9 , v3 ) -> ( ( v8 v4 v7 v2 ) < ( v8 v6 v7 v2 ) ? ( v8 v9 v7 v2 ) : ( v8 v3 v7 v2 ) ) in v8 v0 v7 v2"",""diagnostic"":""((v8 v4 v7 v2) < (v8 v6 v7 v2) ? (v8 v9 v7 v2) : (v8 v3 v7 v2)) ^ Error: Syntax error: operator expected."",""error_family"":""syntax"",""repeat_count"":1}]",1,1,0,"[0.0,0.0,0.6666666667,0.3333333333]"
case_59a1373893eb6f88d5a1,learner_930022df7453752e6e,"[{""program"":""let v5 v1 = let v2 v3 v0 = v0 ** 113 in let v4 = 114 in List . fold_left v2 v4 v1"",""diagnostic"":""let v2 v3 v0 = v0**N in ^ Error: This expression has type int but an expression was expected of type float"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v5 v1 = let v2 v3 v0 = v0 ** 115.0 in let v4 = 114 in List . fold_left v2 v4 v1"",""diagnostic"":""List.fold_left v2 v4 v1;; ^^^^ Error: This expression has type int but an expression was expected of type float"",""error_family"":""typing"",""repeat_count"":1},{""program"":""let v5 v1 = let v2 v3 v0 = v0 ** . 115.0 in let v4 = 114 in List . fold_left v2 v4 v1"",""diagnostic"":""let v2 v3 v0 = v0**.N in ^^^ Error: Unbound value **."",""error_family"":""name"",""repeat_count"":1}]",0,0,0,"[0.0,0.5,0.5,0.0]"
case_a98a653b7a7a6152a2af,learner_7ac7544dbe685c844b,"[{""program"":""let v5 v0 v11 = let v6 v10 v9 = match v10 with | ( v3 , v8 ) -> ( v3 , v4 ( int_of_float float_of_int v9 +!! ( 539 +! List . length v8 ) ) v3 ) in let v2 = ( v0 , [ ] ) in let v1 = List . rev v11 in let ( v7 , v8 ) = List . fold_left v6 v2 v1 in v8"",""diagnostic"":""Error: This function has type float -> int It is applied to too many arguments; maybe you forgot v1N `;'. Error: Unbound value bigAdd MINIMAL PROGRAM DIFFERENT ERROR!!!!!! | (v3, v8) -> (v3, v4 (int_of_float float_of_int v9+!!(N+!List.length v8)) v3) in ^^^^^^^^^^^^ Error: This function has type float -> int It is applied to too many arguments; maybe you forgot v1N `;'."",""error_family"":""name"",""repeat_count"":1},{""program"":""let v5 v0 v11 = let v6 v10 v9 = match v10 with | ( v3 , v8 ) -> ( v3 , v4 ( int_of_float ( float_of_int v9 +!! ( 539 +! List . length v8 ) ) v3 ) in let v2 = ( v0 , [ ] ) in let v1 = List . rev v11 in let ( v7 , v8 ) = List . fold_left v6 v2 v1 in v8"",""diagnostic"":""| (v3, v8) -> (v3, v4 (int_of_float (float_of_int v9+!!(N+!List.length v8)) v3) in ^ Syntax error: ')' expected, the highlighted '(' might be unmatched"",""error_family"":""syntax"",""repeat_count"":1},{""program"":""let v5 v0 v11 = let v6 v10 v9 = match v10 with | ( v3 , v8 ) -> ( v3 , v4 ( int_of_float ( ( float_of_int v9 ) +!! ( 539 +! List . length v8 ) ) v3 ) in let v2 = ( v0 , [ ] ) in let v1 = List . rev v11 in let ( v7 , v8 ) = List . fold_left v6 v2 v1 in v8"",""diagnostic"":""| (v3, v8) -> (v3, v4 (int_of_float ((float_of_int v9)+!!(N+!List.length v8)) v3) in ^ Syntax error: ')' expected, the highlighted '(' might be unmatched"",""error_family"":""syntax"",""repeat_count"":1}]",1,1,0,"[0.0,0.8888888889,0.1111111111,0.0]"
case_be4b02fc01a9c93e5e52,learner_dd92fe23693bbe1115,"[{""program"":""let v4 ( v1 , v3 ) = v0 ( ( failwith \""s835\"" ) , v3 )"",""diagnostic"":"""",""error_family"":""clear"",""repeat_count"":5},{""program"":""let v4 ( v1 , v3 ) = v0 ( let v2 = v1 v3 in ( v2 , v2 = v3 ) , v3 )"",""diagnostic"":""(v2,v2=v3) ,v3);; ^^^^^^^^^ Error: This expression has type 'a * 'b but an expression was expected of type 'c -> 'c * bool"",""error_family"":""typing"",""repeat_count"":1}]",1,1,1,"[0.0,0.4,0.1,0.5]"
